Sigmah,Ra,Rz,Ra_pdz,Rz_pdz,CGrits,FnSteady,FtSteady,MaxStress,MeanStress,Cutting,Plughing,Rubbing,Inactive,Cutting/%,Plughing/%,Rubbing/%,Inactive/%
0,0.000632149380487271,0.0115151104957523,3.97549919483396,28.0409009774766,833.333333333333,13.7157235074253,5.63110677139664,20.9602329949121,2.40281316516429,35.6666666666667,1784.66666666667,124.333333333333,1290.66666666667,0.0110247142698942,0.551614268494016,0.0384310651855416,0.398929952050549
0.1,0.0512295213168202,0.38061359369758,3.94009091571092,35.5851447996129,833.333333333333,13.4823421938491,5.52426706633917,21.4968635854936,2.33523439305746,32.3333333333333,1650.33333333333,163,1393.66666666667,0.00998152144826747,0.509465529854064,0.0503200197125429,0.430232928985125
0.2,0.0902383431860124,0.703137173392365,3.89631959735347,34.6577618514301,833,13.2993764317002,5.55322729274945,20.3234129537542,2.13679088573843,119.666666666667,1253.33333333333,184.333333333333,1680.33333333333,0.0369600654090933,0.387110311110172,0.0569364017537796,0.518993221726955
0.3,0.132241385689859,0.945220454211937,3.88194064417504,31.7824457965933,832.666666666667,12.956728919186,5.52530313921159,19.3252160040162,1.9850293659587,201,952.333333333333,155.333333333333,1925.33333333333,0.0621513882744814,0.294477745404056,0.0480316606254094,0.595339205696053
0.4,0.17782572240737,1.33329052419678,3.71645202670397,29.8031865001273,832.666666666667,11.8091598681156,5.18528323193759,17.4097303838154,1.73246006791904,236,715,119.333333333333,2161.33333333333,0.0730266820863808,0.221250919133707,0.0369266505649814,0.66879574821493
0.5,0.213630687205436,1.47171144935559,3.76178903903866,30.1578429751637,833.333333333333,10.8343061143167,4.79115084002622,15.518676917061,1.56591671992489,219.666666666667,568.333333333333,106,2344,0.0678419389256743,0.175519790317845,0.0327358390386958,0.723902431717785
